listing_id,type,sub_type,start_date,end_date,listing_type,building_age,total_floor_count,floor_no,room_count,size,student_avaliable,mortgage_avaliable,address,furnished,heating_type,price,currency
1650,Konut,Daire,12/4/18,1/3/19,satılık,0,10,10,5+1,300.0,0.0,0.0,Manisa/Yunusemre/Güzelyurt,Eşyasız,Kombi (Doğalgaz),720000.0,TRY
1651,Konut,Daire,12/4/18,1/3/19,satılık,0,4,1,2+1,95.0,0.0,0.0,Tekirdağ/Kapaklı/Atatürk,Eşyasız,Kombi (Doğalgaz),159000.0,TRY
1652,Konut,Daire,12/4/18,1/3/19,satılık,0,5,3,2+1,95.0,0.0,0.0,İstanbul/Sultangazi/Cebeci,Eşyasız,Kombi (Doğalgaz),265000.0,TRY
1653,Konut,Daire,12/4/18,1/3/19,satılık,0,5,3,2+1,115.0,0.0,0.0,İstanbul/Beylikdüzü/Beylikdüzü OSB,Eşyasız,Kombi (Doğalgaz),172000.0,TRY
1654,Konut,Daire,12/4/18,1/3/19,satılık,0,4,3,2+1,110.0,0.0,0.0,Balıkesir/Edremit/Akçay,Eşyasız,Merkezi Sistem,245000.0,TRY
1655,Konut,Daire,12/4/18,1/3/19,satılık,1,6,2,3+1,152.0,0.0,0.0,İstanbul/Beylikdüzü/Cumhuriyet,Eşyasız,Kombi (Doğalgaz),321000.0,TRY
1656,Konut,Daire,12/4/18,1/3/19,satılık,0,6,2,3+1,135.0,0.0,0.0,İstanbul/Esenyurt/Güzelyurt,Eşyasız,Kombi (Doğalgaz),189000.0,TRY
1657,Konut,Daire,12/4/18,1/3/19,satılık,0,0,7,3+1,170.0,0.0,0.0,Mersin/Mezitli/Menderes,Eşyasız,Klima,228000.0,TRY
1658,Konut,Daire,12/4/18,1/3/19,satılık,0,5,0,1+1,100.0,0.0,0.0,Konya/Karatay/Hacısadık,Eşyasız,Merkezi Sistem (Isı Payı Ölçer),145000.0,TRY
1659,Konut,Daire,12/4/18,12/18/18,satılık,0,0,2,3+1,133.0,0.0,0.0,Ankara/Etimesgut/Göksu,Eşyasız,Kombi (Doğalgaz),295000.0,TRY
1660,Konut,Daire,12/4/18,1/3/19,satılık,0,3,3,3+1,147.0,0.0,0.0,Düzce/Merkez/Kara Hacımusa,Eşyasız,Kombi (Doğalgaz),225000.0,TRY
1661,Konut,Daire,12/4/18,1/3/19,satılık,0,4,4,4+1,160.0,0.0,0.0,İstanbul/Kağıthane/Gürsel,Eşyasız,Kombi (Doğalgaz),620000.0,TRY
1662,Konut,Daire,12/4/18,1/3/19,satılık,0,5,0,2+1,95.0,0.0,0.0,İstanbul/Esenyurt/Mevlana,Eşyasız,Kombi (Doğalgaz),180000.0,TRY
1663,Konut,Daire,12/4/18,12/4/18,satılık,0,5,0,3+1,150.0,0.0,0.0,Yalova/Çiftlikköy/Sahil,Eşyasız,Kombi (Doğalgaz),290000.0,TRY
1664,Konut,Daire,12/4/18,12/4/18,satılık,0,4,3,1+1,0.0,0.0,0.0,Aydın/Söke/Kemalpaşa,Eşyalı (Mobilyalı),Klima,190000.0,TRY
1665,Konut,Daire,12/4/18,12/7/18,satılık,0,5,0,2+1,75.0,0.0,0.0,Kocaeli/Çayırova/Çayırova,Eşyalı (Mobilyalı),Kombi (Doğalgaz),195000.0,TRY
1666,Konut,Daire,12/4/18,12/7/18,satılık,4,7,5,1+1,55.0,0.0,0.0,Kocaeli/Çayırova/Akse,Eşyalı (Mobilyalı),Merkezi Sistem (Isı Payı Ölçer),134000.0,TRY
1667,Konut,Daire,12/4/18,1/3/19,satılık,0,6,5,2+1,90.0,0.0,0.0,Mersin/Akdeniz/Nusratiye,Eşyasız,Kombi (Doğalgaz),155000.0,TRY
1668,Konut,Daire,12/4/18,1/3/19,satılık,0,3,2,2+1,110.0,0.0,0.0,Tekirdağ/Çorlu/Muhittin,Eşyasız,Kombi (Doğalgaz),156000.0,TRY
1669,Konut,Daire,12/4/18,1/3/19,satılık,0,5,3,2+1,118000.0,0.0,0.0,İstanbul/Beylikdüzü/Yakuplu,Eşyasız,Kombi (Doğalgaz),175000.0,TRY
1670,Konut,Daire,12/4/18,1/3/19,satılık,0,3,0,3+1,130.0,0.0,0.0,Kocaeli/Kartepe/Ataevler,Sadece Mutfak,Kombi (Doğalgaz),205000.0,TRY
1671,Konut,Daire,12/4/18,1/3/19,satılık,0,3,3,2+1,85.0,0.0,0.0,Balıkesir/Edremit/Akçay,Eşyasız,Klima,225000.0,TRY
1672,Konut,Daire,12/4/18,1/3/19,satılık,1,6,2,3+1,150.0,0.0,0.0,İstanbul/Beylikdüzü/Barış,Eşyasız,Kombi (Doğalgaz),374000.0,TRY
1673,Konut,Daire,12/4/18,1/3/19,satılık,0,0,9,1+1,72.0,0.0,0.0,İstanbul/Başakşehir/Bahçeşehir 2. Kısım,Sadece Beyaz Eşya,Klima,160000.0,TRY
1674,Konut,Daire,12/4/18,1/3/19,satılık,3,4,3,1+1,55.0,0.0,0.0,İstanbul/Kağıthane/Merkez,Eşyasız,Kombi (Doğalgaz),245000.0,TRY
1675,Konut,Daire,12/4/18,12/10/18,satılık,0,5,0,2+1,90.0,0.0,0.0,İstanbul/Gaziosmanpaşa/Sarıgöl,Eşyasız,Kombi (Doğalgaz),210000.0,TRY
1676,Konut,Daire,12/4/18,12/4/18,satılık,2,2,0,3+1,100.0,0.0,0.0,Antalya/Muratpaşa/Çağlayan,Eşyasız,Klima,480000.0,TRY
1677,Konut,Daire,12/4/18,1/3/19,satılık,0,6,3,3+1,180.0,0.0,0.0,Adana/Seyhan/Yeşilyurt,Eşyasız,Klima,263000.0,TRY
1678,Konut,Daire,12/4/18,1/3/19,satılık,0,8,5,3+1,145.0,0.0,0.0,İstanbul/Maltepe/Bağlarbaşı,Eşyasız,Kombi (Doğalgaz),495000.0,TRY
1679,Konut,Daire,12/4/18,1/3/19,satılık,1,9,0,1+1,53.0,0.0,0.0,İstanbul/Sarıyer/Ayazağa,Eşyasız,Kombi (Doğalgaz),285000.0,TRY
1680,Konut,Daire,12/4/18,12/17/18,satılık,0,0,14,3+1,165.0,0.0,0.0,İstanbul/Başakşehir/Bahçeşehir 2. Kısım,Eşyasız,Merkezi Sistem (Isı Payı Ölçer),577000.0,TRY
1681,Konut,Daire,12/4/18,1/3/19,satılık,0,0,11,2+1,110.0,0.0,0.0,Adana/Seyhan/Gürselpaşa,Eşyasız,Kalorifer (Doğalgaz),185000.0,TRY
1682,Konut,Daire,12/4/18,1/3/19,satılık,0,4,0,2+1,90.0,0.0,0.0,İstanbul/Avcılar/Merkez,Eşyasız,Kombi (Doğalgaz),165000.0,TRY
1683,Konut,Daire,12/4/18,1/3/19,satılık,0,5,2,3+1,160.0,0.0,0.0,Konya/Selçuklu/Aydınlıkevler,Eşyasız,Kombi (Doğalgaz),165000.0,TRY
1684,Konut,Daire,12/4/18,1/3/19,satılık,0,0,8,4+1,175.0,0.0,0.0,Ankara/Yenimahalle/Çiğdemtepe,Eşyasız,Kombi (Doğalgaz),384000.0,TRY
1685,Konut,Daire,12/4/18,1/3/19,satılık,0,4,3,4+1,999.0,0.0,0.0,Antalya/Manavgat/Ilıca,Eşyasız,Soba (Doğalgaz),295000.0,TRY
1686,Konut,Daire,12/4/18,1/3/19,satılık,0,2,1,3+1,130.0,0.0,0.0,Antalya/Kepez/Varsak Karşıyaka,Eşyasız,Klima,205000.0,TRY
1687,Konut,Daire,12/4/18,1/3/19,satılık,0,0,0,2+1,110.0,0.0,0.0,İstanbul/Esenyurt/Akevler,Sadece Beyaz Eşya,Merkezi Sistem (Isı Payı Ölçer),325000.0,TRY
1688,Konut,Daire,12/4/18,1/3/19,satılık,4,9,4,3+1,150.0,0.0,0.0,Ankara/Yenimahalle/Serhat,Eşyasız,Merkezi Sistem (Isı Payı Ölçer),390000.0,TRY
1689,Konut,Daire,12/4/18,12/7/18,satılık,0,5,1,3+1,250.0,0.0,0.0,Kocaeli/Çayırova/Akse,Eşyasız,Kombi (Doğalgaz),290000.0,TRY
1690,Konut,Daire,12/4/18,12/22/18,satılık,0,2,0,2+1,140.0,0.0,0.0,Antalya/Alanya/Keşefli,Eşyasız,Klima,220000.0,TRY
1691,Konut,Daire,12/4/18,1/3/19,satılık,0,4,3,3+1,140.0,0.0,0.0,İstanbul/Avcılar/Merkez,Eşyalı (Mobilyalı),Kombi (Doğalgaz),315000.0,TRY
1692,Konut,Daire,12/4/18,1/3/19,satılık,0,5,5,4+1,270.0,0.0,0.0,Kocaeli/Gebze/Osman Yılmaz,Eşyasız,Merkezi Sistem (Isı Payı Ölçer),650000.0,TRY
1693,Konut,Daire,12/4/18,1/3/19,satılık,1,0,8,4+1,215.0,0.0,0.0,Diyarbakır/Kayapınar/Medya,Eşyasız,Kombi (Doğalgaz),395000.0,TRY
1694,Konut,Daire,12/4/18,1/3/19,satılık,2,0,8,3+1,185.0,0.0,0.0,Adana/Seyhan/Yenibaraj,Eşyasız,Kombi (Doğalgaz),490000.0,TRY
1695,Konut,Daire,12/4/18,12/29/18,satılık,4,7,2,3+1,135.0,0.0,0.0,Trabzon/Ortahisar/Çukurçayır,Eşyasız,Merkezi Sistem,225000.0,TRY
1696,Konut,Daire,12/4/18,1/3/19,satılık,0,4,0,2+1,100.0,0.0,0.0,Antalya/Manavgat/Ilıca,Eşyasız,Soba (Doğalgaz),145000.0,TRY
1697,Konut,Daire,12/4/18,1/3/19,satılık,0,4,2,3+1,135.0,0.0,0.0,İzmir/Karabağlar/Bahar,Eşyasız,Kombi (Doğalgaz),350000.0,TRY
1698,Konut,Daire,12/4/18,12/7/18,satılık,2,5,2,2+1,70.0,0.0,0.0,Kocaeli/Çayırova/Akse,Eşyalı (Mobilyalı),Kombi (Doğalgaz),179000.0,TRY
1699,Konut,Daire,12/4/18,1/3/19,satılık,0,6,3,4+1,200.0,0.0,0.0,Osmaniye/Merkez/Yedi Ocak,Eşyasız,Kombi (Doğalgaz),380000.0,TRY
1700,Konut,Daire,12/4/18,1/3/19,satılık,0,5,5,3+1,130.0,0.0,0.0,Ankara/Yenimahalle/Serhat,Eşyasız,Merkezi Sistem,245000.0,TRY
1701,Konut,Daire,12/4/18,1/3/19,satılık,0,3,0,3+1,100.0,0.0,0.0,Aydın/Didim/Cumhuriyet,Eşyasız,Klima,185000.0,TRY
1702,Konut,Daire,12/4/18,1/3/19,satılık,0,0,11,3+1,190.0,0.0,0.0,Adana/Seyhan/2000 Evler,Eşyasız,Kalorifer (Doğalgaz),319000.0,TRY
1703,Konut,Daire,12/4/18,1/2/19,satılık,0,4,0,3+1,140.0,0.0,0.0,Mersin/Yenişehir/Bahçelievler,Eşyasız,Klima,133000.0,TRY
1704,Konut,Daire,12/4/18,12/13/18,satılık,0,8,1,3+1,125.0,0.0,0.0,İstanbul/Kadıköy/Göztepe,Eşyasız,Kombi (Doğalgaz),655000.0,TRY
1705,Konut,Daire,12/4/18,12/14/18,satılık,0,6,3,4+1,157.0,0.0,0.0,İstanbul/Esenyurt/Atatürk,Eşyasız,Kombi (Doğalgaz),390000.0,TRY
1706,Konut,Daire,12/4/18,1/3/19,satılık,0,4,4,2+1,125.0,0.0,0.0,Bursa/Nilüfer/Çalı,Eşyasız,Kombi (Doğalgaz),195000.0,TRY
1707,Konut,Daire,12/4/18,12/6/18,satılık,0,5,4,2+1,100.0,0.0,0.0,İstanbul/Tuzla/Aydınlı,Eşyalı (Mobilyalı),Kombi (Doğalgaz),260000.0,TRY
1708,Konut,Daire,12/4/18,12/21/18,satılık,0,2,0,1+1,50.0,0.0,0.0,Antalya/Kepez/Fevzi Çakmak,Eşyasız,Klima,87500.0,TRY
1709,Konut,Daire,12/4/18,12/7/18,satılık,0,5,4,2+1,85.0,0.0,0.0,Kocaeli/Gebze/İstasyon,Eşyalı (Mobilyalı),Kombi (Doğalgaz),209000.0,TRY
1710,Konut,Daire,12/4/18,12/6/18,satılık,0,4,2,3+1,110.0,0.0,0.0,Balıkesir/Gönen/Rüstem,Eşyasız,Kombi (Doğalgaz),170000.0,TRY
1711,Konut,Daire,12/4/18,1/3/19,satılık,0,7,1,3+1,150.0,0.0,0.0,Samsun/Atakum/Yenimahalle,Eşyasız,Kombi (Doğalgaz),240000.0,TRY
1712,Konut,Daire,12/4/18,1/3/19,satılık,0,5,5,2+1,90.0,0.0,0.0,Kastamonu/Daday/Merkez,Eşyasız,Merkezi Sistem (Isı Payı Ölçer),157000.0,TRY
1713,Konut,Daire,12/4/18,12/4/18,satılık,0,5,4,2+1,100.0,0.0,0.0,İstanbul/Esenyurt/Güzelyurt,Eşyasız,Kombi (Doğalgaz),900.0,TRY
1714,Konut,Daire,12/4/18,12/4/18,satılık,0,5,0,3+1,150.0,0.0,0.0,Yalova/Çiftlikköy/Sahil,Eşyasız,Kombi (Doğalgaz),290000.0,TRY
1715,Konut,Daire,12/4/18,1/3/19,satılık,0,0,7,2+1,130.0,0.0,0.0,Adana/Çukurova/Yüzüncüyıl,Sadece Beyaz Eşya,Kombi (Doğalgaz),169000.0,TRY
1716,Konut,Daire,12/4/18,1/3/19,satılık,0,0,15,3+1,190.0,0.0,0.0,Adana/Çukurova/Yüzüncüyıl,Eşyalı (Mobilyalı),Kombi (Doğalgaz),254000.0,TRY
1717,Konut,Daire,12/4/18,12/12/18,satılık,0,4,2,2+1,90.0,0.0,0.0,Balıkesir/Edremit/Akçay,Eşyasız,Merkezi Sistem,200000.0,TRY
1718,Konut,Daire,12/4/18,1/3/19,satılık,1,6,6,2+1,110.0,0.0,0.0,Tekirdağ/Çerkezköy/Kızılpınar,Eşyasız,Kombi (Doğalgaz),108500.0,TRY
1719,Konut,Daire,12/4/18,12/9/18,satılık,5,4,4,3+1,160.0,0.0,0.0,Aydın/Kuşadası/Ege,Eşyasız,Klima,430000.0,TRY
1720,Konut,Daire,12/4/18,1/3/19,satılık,0,10,0,3+1,170.0,0.0,0.0,Adana/Seyhan/Yeşilyurt,Eşyasız,Kombi (Doğalgaz),257000.0,TRY
1721,Konut,Daire,12/4/18,1/3/19,satılık,0,4,0,2+1,125.0,0.0,0.0,Elazığ/Merkez/Yeni,Sadece Mutfak,Kombi (Doğalgaz),132000.0,TRY
1722,Konut,Daire,12/4/18,1/3/19,satılık,0,5,0,2+1,100.0,0.0,0.0,Manisa/Şehzadeler/Ege,Eşyasız,Kombi (Doğalgaz),180000.0,TRY
1723,Konut,Daire,12/4/18,12/28/18,satılık,4,4,2,3+1,150.0,0.0,0.0,Ankara/Yenimahalle/Karşıyaka,Eşyasız,Kombi (Doğalgaz),288000.0,TRY
1724,Konut,Daire,12/4/18,1/3/19,satılık,0,10,10,5+1,225.0,0.0,0.0,Ordu/Altınordu/Şahincili,Eşyasız,Kombi (Doğalgaz),400000.0,TRY
1725,Konut,Daire,12/4/18,12/7/18,satılık,0,5,5,3+1,175.0,0.0,0.0,Kocaeli/Çayırova/Çayırova,Eşyalı (Mobilyalı),Kombi (Doğalgaz),375000.0,TRY
1726,Konut,Daire,12/4/18,1/3/19,satılık,0,7,6,2+1,105.0,0.0,0.0,Antalya/Kepez/Sütçüler,Eşyasız,Klima,200000.0,TRY
1727,Konut,Daire,12/4/18,1/3/19,satılık,0,9,9,4+2,180.0,0.0,0.0,İstanbul/Beylikdüzü/Kavaklı,Eşyasız,Kombi (Doğalgaz),650000.0,TRY
1728,Konut,Daire,12/4/18,1/3/19,satılık,0,4,0,2+1,100.0,0.0,0.0,İzmir/Karabağlar/Bahar,Eşyasız,Kombi (Doğalgaz),255000.0,TRY
1729,Konut,Daire,12/4/18,1/3/19,satılık,0,6,1,3+1,160.0,0.0,0.0,Mersin/Mezitli/Menderes,Eşyasız,Klima,235000.0,TRY
1730,Konut,Daire,12/4/18,1/3/19,satılık,0,4,0,1+1,54.0,0.0,0.0,Antalya/Muratpaşa/Çağlayan,Eşyalı (Mobilyalı),Klima,232000.0,TRY
1731,Konut,Daire,12/4/18,1/3/19,satılık,0,5,2,3+1,110.0,0.0,0.0,İzmir/Karabağlar/Esenlik,Eşyasız,Klima,180000.0,TRY
1732,Konut,Daire,12/4/18,1/3/19,satılık,0,5,2,2+1,110.0,0.0,0.0,Mersin/Yenişehir/Akkent,Eşyasız,Kombi (Doğalgaz),215000.0,TRY
1733,Konut,Daire,12/4/18,1/3/19,satılık,0,7,7,3+1,135.0,0.0,0.0,Çorum/Merkez/Ulukavak,Eşyasız,Kombi (Doğalgaz),260000.0,TRY
1734,Konut,Daire,12/4/18,1/3/19,satılık,0,0,0,1+1,65.0,0.0,0.0,Antalya/Aksu/Altıntaş,Eşyalı (Mobilyalı),Klima,175000.0,TRY
1735,Konut,Daire,12/4/18,1/3/19,satılık,3,3,3,2+1,100.0,0.0,0.0,Ankara/Mamak/Mutlu,Eşyasız,Kombi (Doğalgaz),150000.0,TRY
1736,Konut,Daire,12/4/18,1/3/19,satılık,0,3,2,2+1,110.0,0.0,0.0,Antalya/Kepez/Mehmet Akif Ersoy,Eşyasız,Soba (Kömür),196000.0,TRY
1737,Konut,Daire,12/4/18,1/3/19,satılık,0,4,2,2+1,120.0,0.0,0.0,İstanbul/Küçükçekmece/Mehmet Akif,Eşyalı (Mobilyalı),Kombi (Doğalgaz),299000.0,TRY
1738,Konut,Daire,12/4/18,1/3/19,satılık,0,4,2,3+1,130.0,0.0,0.0,Antalya/Manavgat/Hatipler,Eşyasız,Soba (Doğalgaz),260000.0,TRY
1739,Konut,Daire,12/4/18,1/3/19,satılık,0,5,1,2+1,85.0,0.0,0.0,İstanbul/Eyüp/Emniyettepe,Eşyasız,Kombi (Doğalgaz),269000.0,TRY
1740,Konut,Daire,12/4/18,1/3/19,satılık,0,0,9,4+1,220.0,0.0,0.0,Adana/Çukurova/Kurttepe,Eşyasız,Kalorifer (Doğalgaz),518000.0,TRY
1741,Konut,Daire,12/4/18,12/7/18,satılık,0,5,3,2+1,120.0,0.0,0.0,Kocaeli/Çayırova/Çayırova,Eşyalı (Mobilyalı),Kombi (Doğalgaz),265000.0,TRY
1742,Konut,Daire,12/4/18,12/7/18,satılık,4,5,1,2+1,100.0,0.0,0.0,Kocaeli/Çayırova/Akse,Eşyalı (Mobilyalı),Merkezi Sistem (Isı Payı Ölçer),180000.0,TRY
1743,Konut,Daire,12/4/18,12/22/18,satılık,0,3,0,2+1,115.0,0.0,0.0,İzmir/Menderes/Cüneytbey,Sadece Mutfak,Kalorifer (Doğalgaz),220000.0,TRY
1744,Konut,Daire,12/4/18,1/3/19,satılık,0,0,6,3+1,175.0,0.0,0.0,Kayseri/Talas/Mevlana,Sadece Mutfak,Merkezi Sistem (Isı Payı Ölçer),215000.0,TRY
1745,Konut,Daire,12/4/18,1/3/19,satılık,0,3,0,2+2,150.0,0.0,0.0,İstanbul/Avcılar/Ambarlı,Eşyasız,Kombi (Doğalgaz),400000.0,TRY
1746,Konut,Daire,12/4/18,1/3/19,satılık,0,3,1,1+1,60.0,0.0,0.0,İzmir/Karşıyaka/Örnekköy,Eşyasız,Kombi (Doğalgaz),215000.0,TRY
1747,Konut,Daire,12/4/18,12/13/18,satılık,0,5,2,3+1,100.0,0.0,0.0,İstanbul/Kadıköy/Fenerbahçe,Eşyasız,Kombi (Doğalgaz),1100000.0,TRY
1748,Konut,Daire,12/4/18,1/3/19,satılık,1,10,3,2+1,120.0,0.0,0.0,Diyarbakır/Kayapınar/Medya,Eşyasız,Kombi (Doğalgaz),258000.0,TRY
1749,Konut,Daire,12/4/18,1/3/19,satılık,0,0,12,4+1,195.0,0.0,0.0,Ankara/Yenimahalle/Kardelen,Eşyasız,Kombi (Doğalgaz),479000.0,TRY
1750,Konut,Daire,12/4/18,1/3/19,satılık,0,5,4,3+1,130.0,0.0,0.0,İzmir/Bayraklı/Postacılar,Eşyasız,Kombi (Doğalgaz),280000.0,TRY
1751,Konut,Daire,12/4/18,12/4/18,satılık,1,0,6,3+1,175.0,0.0,0.0,Kayseri/Melikgazi/Mimarsinanşirintepe,Eşyasız,Merkezi Sistem (Isı Payı Ölçer),208000.0,TRY
1752,Konut,Daire,12/4/18,1/3/19,satılık,4,8,5,4+1,220.0,0.0,0.0,Diyarbakır/Kayapınar/Fırat,Eşyasız,Kombi (Doğalgaz),310000.0,TRY
1753,Konut,Daire,12/4/18,1/3/19,satılık,0,5,4,2+1,95.0,0.0,0.0,İstanbul/Üsküdar/Barbaros,Eşyasız,Merkezi Sistem,565000.0,TRY
1754,Konut,Daire,12/4/18,12/4/18,satılık,0,4,0,2+1,100.0,0.0,0.0,Çanakkale/Merkez/Barbaros,Eşyasız,Kombi (Doğalgaz),285000.0,TRY
1755,Konut,Daire,12/4/18,1/3/19,satılık,1,3,2,1+1,65.0,0.0,0.0,Aydın/Didim/Efeler,Eşyalı (Mobilyalı),Klima,155000.0,TRY
1756,Konut,Daire,12/4/18,12/4/18,satılık,0,0,6,3+1,135.0,0.0,0.0,Trabzon/Akçaabat/Söğütlü,Eşyasız,Merkezi Sistem,190000.0,TRY
